1|925.001
2|25.001
3|59.001
4|622.001
5|923.001
6|13.001
7|88.001
8|833.001
9|27.001
10|829.001
11|319.001
12|849.001
13|320.001
14|538.001
15|838.001
16|398.001
17|285.001
18|64.001
19|257.001
20|494.001
21|806.001
22|287.001
23|94.001
24|927.001
25|969.001
26|64.001
27|135.001
28|571.001
29|866.001
30|760.001
31|166.001
32|956.001
33|891.001
34|687.001
35|817.001
36|728.001
37|615.001
38|356.001
39|300.001
40|910.001
41|21.001
42|569.001
43|838.001
44|309.001
45|165.001
46|247.001
47|467.001
48|130.001
49|718.001
50|322.001
51|395.001
52|372.001
53|686.001
54|263.001
55|338.001
56|242.001
57|74.001
58|894.001
59|291.001
60|815.001
61|893.001
62|796.001
63|353.001
64|765.001
65|192.001
66|771.001
67|233.001
68|643.001
69|4.001
70|760.001
71|690.001
72|212.001
73|681.001
74|605.001
75|120.001
76|444.001
77|428.001
78|227.001
79|165.001
80|426.001
81|64.001
82|520.001
83|575.001
84|983.001
85|530.001
86|596.001
87|561.001
88|867.001
89|336.001
90|885.001
91|119.001
92|923.001
93|489.001
94|384.001
95|298.001
96|822.001
97|193.001
98|966.001
99|256.001
100|852.001
101|916.001
102|360.001
103|641.001
104|50.001
105|313.001
106|263.001
107|41.001
108|873.001
109|959.001
110|631.001
111|747.001
112|521.001
113|987.001
114|356.001
115|785.001
116|666.001
117|349.001
118|795.001
119|452.001
120|991.001
121|894.001
122|683.001
123|473.001
124|405.001
125|862.001
126|306.001
127|511.001
128|842.001
129|490.001
130|737.001
131|288.001
132|376.001
133|269.001
134|442.001
135|863.001
136|833.001
137|398.001
138|800.001
139|88.001
140|622.001
141|914.001
142|768.001
143|323.001
144|497.001
145|172.001
146|874.001
147|580.001
148|270.001
149|529.001
150|54.001
151|57.001
152|59.001
153|207.001
154|97.001
155|565.001
156|173.001
157|983.001
158|469.001
159|762.001
160|803.001
161|999.001
162|422.001
163|270.001
164|651.001
165|216.001
166|753.001
167|478.001
168|255.001
169|339.001
170|995.001
171|888.001
172|267.001
173|453.001
174|578.001
175|534.001
176|78.001
177|367.001
178|803.001
179|236.001
180|580.001
181|381.001
182|921.001
183|392.001
184|498.001
185|664.001
186|371.001
187|427.001
188|910.001
189|546.001
190|335.001
191|976.001
192|702.001
193|214.001
194|277.001
195|73.001
196|770.001
197|104.001
198|309.001
199|422.001
200|827.001
201|572.001
202|293.001
203|58.001
204|382.001
205|664.001
206|675.001
207|26.001
208|213.001
209|484.001
210|10.001
211|554.001
212|39.001
213|552.001
214|193.001
215|222.001
216|723.001
217|932.001
218|11.001
219|222.001
220|809.001
221|516.001
222|922.001
223|588.001
224|864.001
225|232.001
226|802.001
227|360.001
228|938.001
229|219.001
230|505.001
231|695.001
232|680.001
233|474.001
234|310.001
235|494.001
236|194.001
237|998.001
238|544.001
239|57.001
240|463.001
241|153.001
242|504.001
243|492.001
244|611.001
245|454.001
246|328.001
247|638.001
248|801.001
249|561.001
250|284.001
251|409.001
252|262.001
253|873.001
254|493.001
255|165.001
256|263.001
257|192.001
258|463.001
259|624.001
260|946.001
261|987.001
262|861.001
263|969.001
264|656.001
265|502.001
266|767.001
267|654.001
268|784.001
269|20.001
270|565.001
271|825.001
272|955.001
273|440.001
274|309.001
275|324.001
276|162.001
277|291.001
278|928.001
279|522.001
280|508.001
281|0.001
282|610.001
283|570.001
284|746.001
285|707.001
286|146.001
287|562.001
288|912.001
289|57.001
290|244.001
291|951.001
292|688.001
293|138.001
294|587.001
295|65.001
296|12.001
297|702.001
298|159.001
299|968.001
300|689.001
301|111.001
302|705.001
303|114.001
304|373.001
305|868.001
306|459.001
307|997.001
308|820.001
309|666.001
310|669.001
311|406.001
312|837.001
313|376.001
314|569.001
315|458.001
316|611.001
317|499.001
318|683.001
319|78.001
320|548.001
321|215.001
322|900.001
323|49.001
324|53.001
325|683.001
326|194.001
327|237.001
328|746.001
329|89.001
330|612.001
331|684.001
332|456.001
333|847.001
334|864.001
335|308.001
336|459.001
337|327.001
338|649.001
339|572.001
340|148.001
341|812.001
342|395.001
343|785.001
344|648.001
345|599.001
346|599.001
347|482.001
348|862.001
349|431.001
350|175.001
351|388.001
352|638.001
353|211.001
354|470.001
355|160.001
356|886.001
357|394.001
358|379.001
359|541.001
360|570.001
361|181.001
362|347.001
363|28.001
364|775.001
365|138.001
366|562.001
367|961.001
368|11.001
369|876.001
370|2.001
371|573.001
372|825.001
373|910.001
374|300.001
375|814.001
376|807.001
377|976.001
378|403.001
379|494.001
380|118.001
381|666.001
382|102.001
383|670.001
384|460.001
385|937.001
386|178.001
387|758.001
388|781.001
389|430.001
390|280.001
391|75.001
392|278.001
393|736.001
394|270.001
395|188.001
396|579.001
397|427.001
398|142.001
399|299.001
400|577.001
401|608.001
402|551.001
403|318.001
404|228.001
405|137.001
406|160.001
407|259.001
408|263.001
409|888.001
410|667.001
411|309.001
412|547.001
413|42.001
414|164.001
415|800.001
416|922.001
417|653.001
418|191.001
419|835.001
420|513.001
421|934.001
422|954.001
423|972.001
424|426.001
425|997.001
426|677.001
427|816.001
428|422.001
429|237.001
430|626.001
431|780.001
432|864.001
433|127.001
434|487.001
435|320.001
436|391.001
437|726.001
438|295.001
439|891.001
440|863.001
441|19.001
442|731.001
443|478.001
444|118.001
445|998.001
446|212.001
447|272.001
448|762.001
449|151.001
450|692.001
451|41.001
452|662.001
453|803.001
454|616.001
455|451.001
456|970.001
457|728.001
458|759.001
459|899.001
460|637.001
461|274.001
462|742.001
463|305.001
464|947.001
465|955.001
466|468.001
467|125.001
468|225.001
469|652.001
470|915.001
471|800.001
472|394.001
473|433.001
474|742.001
475|813.001
476|248.001
477|760.001
478|837.001
479|584.001
480|818.001
481|345.001
482|153.001
483|423.001
484|994.001
485|488.001
486|226.001
487|205.001
488|245.001
489|151.001
490|135.001
491|993.001
492|672.001
493|370.001
494|191.001
495|723.001
496|139.001
497|215.001
498|31.001
499|635.001
500|319.001
501|544.001
502|622.001
503|282.001
504|908.001
505|914.001
506|315.001
507|43.001
508|207.001
509|894.001
510|271.001
511|805.001
512|38.001
513|815.001
514|493.001
515|109.001
516|834.001
517|214.001
518|145.001
519|813.001
520|446.001
521|953.001
522|762.001
523|384.001
524|814.001
525|527.001
526|97.001
527|353.001
528|808.001
529|517.001
530|23.001
531|71.001
532|339.001
533|675.001
534|750.001
535|294.001
536|366.001
537|112.001
538|50.001
539|452.001
540|97.001
541|854.001
542|204.001
543|700.001
544|902.001
545|590.001
546|124.001
547|402.001
548|472.001
549|239.001
550|57.001
551|913.001
552|319.001
553|537.001
554|798.001
555|757.001
556|689.001
557|571.001
558|544.001
559|463.001
560|837.001
561|20.001
562|170.001
563|938.001
564|191.001
565|902.001
566|992.001
567|238.001
568|486.001
569|919.001
570|370.001
571|781.001
572|684.001
573|505.001
574|580.001
575|404.001
576|92.001
577|12.001
578|289.001
579|86.001
580|590.001
581|889.001
582|532.001
583|217.001
584|362.001
585|511.001
586|799.001
587|709.001
588|406.001
589|934.001
590|375.001
591|698.001
592|955.001
593|365.001
594|666.001
595|301.001
596|227.001
597|731.001
598|244.001
599|664.001
600|157.001
601|673.001
602|711.001
603|462.001
604|25.001
605|135.001
606|210.001
607|398.001
608|743.001
609|237.001
610|53.001
611|529.001
612|114.001
613|413.001
614|916.001
615|554.001
616|417.001
617|321.001
618|220.001
619|380.001
620|769.001
621|857.001
622|1.001
623|768.001
624|968.001
625|419.001
626|441.001
627|705.001
628|550.001
629|541.001
630|863.001
631|612.001
632|852.001
633|621.001
634|459.001
635|643.001
636|776.001
637|432.001
638|674.001
639|193.001
640|613.001
641|946.001
642|311.001
643|1.001
644|727.001
645|211.001
646|94.001
647|242.001
648|116.001
649|858.001
650|629.001
651|460.001
652|534.001
653|115.001
654|37.001
655|659.001
656|917.001
657|276.001
658|104.001
659|274.001
660|14.001
661|777.001
662|171.001
663|408.001
664|77.001
665|596.001
666|144.001
667|546.001
668|593.001
669|172.001
670|225.001
671|327.001
672|608.001
673|751.001
674|313.001
675|349.001
676|320.001
677|142.001
678|788.001
679|600.001
680|957.001
681|860.001
682|173.001
683|426.001
684|302.001
685|797.001
686|956.001
687|389.001
688|899.001
689|578.001
690|74.001
691|26.001
692|707.001
693|264.001
694|721.001
695|460.001
696|779.001
697|202.001
698|781.001
699|960.001
700|569.001
701|307.001
702|753.001
703|300.001
704|824.001
705|43.001
706|348.001
707|555.001
708|63.001
709|816.001
710|513.001
711|46.001
712|296.001
713|279.001
714|622.001
715|216.001
716|961.001
717|349.001
718|203.001
719|833.001
720|30.001
721|942.001
722|548.001
723|469.001
724|588.001
725|315.001
726|924.001
727|25.001
728|932.001
729|912.001
730|840.001
731|485.001
732|167.001
733|615.001
734|936.001
735|533.001
736|519.001
737|125.001
738|500.001
739|365.001
740|884.001
741|850.001
742|363.001
743|4.001
744|32.001
745|139.001
746|298.001
747|50.001
748|559.001
749|538.001
750|123.001
751|502.001
752|400.001
753|915.001
754|338.001
755|826.001
756|405.001
757|498.001
758|905.001
759|756.001
760|281.001
761|7.001
762|273.001
763|468.001
764|936.001
765|682.001
766|120.001
767|521.001
768|552.001
769|964.001
770|753.001
771|500.001
772|693.001
773|200.001
774|958.001
775|71.001
776|879.001
777|28.001
778|900.001
779|948.001
780|489.001
781|19.001
782|492.001
783|29.001
784|500.001
785|508.001
786|579.001
787|591.001
788|754.001
789|999.001
790|681.001
791|427.001
792|624.001
793|575.001
794|260.001
795|704.001
796|768.001
797|413.001
798|239.001
799|8.001
800|593.001
801|255.001
802|707.001
803|697.001
804|801.001
805|300.001
806|682.001
807|87.001
808|198.001
809|744.001
810|553.001
811|899.001
812|769.001
813|638.001
814|625.001
815|838.001
816|743.001
817|365.001
818|547.001
819|843.001
820|458.001
821|381.001
822|147.001
823|215.001
824|900.001
825|985.001
826|650.001
827|906.001
828|744.001
829|9.001
830|42.001
831|758.001
832|17.001
833|813.001
834|800.001
835|79.001
836|0.001
837|794.001
838|744.001
839|235.001
840|798.001
841|545.001
842|575.001
843|924.001
844|360.001
845|291.001
846|700.001
847|254.001
848|399.001
849|850.001
850|257.001
851|881.001
852|957.001
853|61.001
854|748.001
855|587.001
856|883.001
857|504.001
858|317.001
859|716.001
860|294.001
861|588.001
862|211.001
863|427.001
864|918.001
865|564.001
866|452.001
867|517.001
868|621.001
869|825.001
870|763.001
871|224.001
872|490.001
873|480.001
874|496.001
875|960.001
876|886.001
877|552.001
878|767.001
879|619.001
880|490.001
881|526.001
882|431.001
883|618.001
884|114.001
885|237.001
886|231.001
887|227.001
888|961.001
889|397.001
890|933.001
891|191.001
892|146.001
893|875.001
894|322.001
895|910.001
896|862.001
897|403.001
898|174.001
899|880.001
900|195.001
901|399.001
902|861.001
903|641.001
904|662.001
905|577.001
906|145.001
907|544.001
908|524.001
909|936.001
910|525.001
911|523.001
912|542.001
913|868.001
914|491.001
915|985.001
916|234.001
917|925.001
918|312.001
919|718.001
920|768.001
921|841.001
922|148.001
923|105.001
924|251.001
925|638.001
926|114.001
927|596.001
928|916.001
929|368.001
930|297.001
931|780.001
932|546.001
933|93.001
934|37.001
935|506.001
936|178.001
937|536.001
938|445.001
939|548.001
940|845.001
941|635.001
942|514.001
943|51.001
944|155.001
945|582.001
946|633.001
947|672.001
948|344.001
949|444.001
950|942.001
951|330.001
952|753.001
953|857.001
954|318.001
955|81.001
956|956.001
957|526.001
958|611.001
959|669.001
960|582.001
961|590.001
962|205.001
963|375.001
964|810.001
965|820.001
966|679.001
967|718.001
968|691.001
969|185.001
970|217.001
971|747.001
972|818.001
973|612.001
974|106.001
975|956.001
976|494.001
977|124.001
978|501.001
979|440.001
980|95.001
981|631.001
982|785.001
983|69.001
984|391.001
985|181.001
986|279.001
987|595.001
988|645.001
989|110.001
990|549.001
991|634.001
992|747.001
993|565.001
994|232.001
995|136.001
996|984.001
997|562.001
998|50.001
999|497.001
