1|710.001
2|408.001
3|869.001
4|127.001
5|413.001
6|782.001
7|827.001
8|255.001
9|115.001
10|306.001
11|192.001
12|389.001
13|137.001
14|907.001
15|846.001
16|907.001
17|842.001
18|603.001
19|555.001
20|931.001
21|119.001
22|964.001
23|387.001
24|799.001
25|582.001
26|550.001
27|810.001
28|728.001
29|895.001
30|744.001
31|226.001
32|464.001
33|942.001
34|17.001
35|496.001
36|247.001
37|592.001
38|803.001
39|460.001
40|91.001
41|615.001
42|588.001
43|872.001
44|86.001
45|566.001
46|657.001
47|217.001
48|704.001
49|773.001
50|553.001
51|365.001
52|5.001
53|27.001
54|522.001
55|617.001
56|951.001
57|771.001
58|978.001
59|321.001
60|665.001
61|571.001
62|18.001
63|342.001
64|796.001
65|584.001
66|993.001
67|914.001
68|889.001
69|81.001
70|370.001
71|486.001
72|920.001
73|488.001
74|211.001
75|247.001
76|88.001
77|145.001
78|73.001
79|755.001
80|976.001
81|754.001
82|643.001
83|962.001
84|367.001
85|18.001
86|571.001
87|202.001
88|65.001
89|645.001
90|200.001
91|480.001
92|727.001
93|655.001
94|192.001
95|84.001
96|463.001
97|184.001
98|858.001
99|309.001
100|925.001
101|55.001
102|376.001
103|556.001
104|905.001
105|403.001
106|312.001
107|268.001
108|349.001
109|392.001
110|475.001
111|460.001
112|563.001
113|663.001
114|316.001
115|603.001
116|556.001
117|326.001
118|612.001
119|275.001
120|49.001
121|943.001
122|971.001
123|345.001
124|665.001
125|462.001
126|285.001
127|9.001
128|561.001
129|188.001
130|782.001
131|174.001
132|187.001
133|225.001
134|142.001
135|426.001
136|295.001
137|298.001
138|212.001
139|943.001
140|426.001
141|725.001
142|379.001
143|301.001
144|748.001
145|989.001
146|146.001
147|286.001
148|416.001
149|536.001
150|110.001
151|764.001
152|880.001
153|118.001
154|954.001
155|571.001
156|937.001
157|196.001
158|853.001
159|67.001
160|363.001
161|276.001
162|652.001
163|766.001
164|488.001
165|668.001
166|648.001
167|433.001
168|208.001
169|552.001
170|193.001
171|372.001
172|329.001
173|173.001
174|561.001
175|460.001
176|509.001
177|881.001
178|560.001
179|148.001
180|636.001
181|709.001
182|109.001
183|970.001
184|755.001
185|374.001
186|973.001
187|997.001
188|464.001
189|457.001
190|576.001
191|737.001
192|490.001
193|467.001
194|669.001
195|981.001
196|867.001
197|156.001
198|715.001
199|831.001
200|930.001
201|976.001
202|423.001
203|321.001
204|382.001
205|487.001
206|26.001
207|576.001
208|841.001
209|784.001
210|189.001
211|902.001
212|147.001
213|557.001
214|55.001
215|989.001
216|867.001
217|755.001
218|283.001
219|919.001
220|660.001
221|118.001
222|478.001
223|983.001
224|242.001
225|698.001
226|212.001
227|53.001
228|578.001
229|169.001
230|375.001
231|502.001
232|601.001
233|142.001
234|451.001
235|593.001
236|282.001
237|837.001
238|484.001
239|692.001
240|566.001
241|819.001
242|195.001
243|500.001
244|539.001
245|783.001
246|233.001
247|850.001
248|437.001
249|874.001
250|13.001
251|995.001
252|922.001
253|699.001
254|776.001
255|665.001
256|288.001
257|981.001
258|971.001
259|450.001
260|197.001
261|263.001
262|425.001
263|439.001
264|421.001
265|784.001
266|764.001
267|33.001
268|282.001
269|250.001
270|814.001
271|117.001
272|725.001
273|445.001
274|5.001
275|845.001
276|348.001
277|122.001
278|99.001
279|358.001
280|960.001
281|810.001
282|16.001
283|679.001
284|196.001
285|714.001
286|923.001
287|602.001
288|250.001
289|618.001
290|583.001
291|220.001
292|6.001
293|213.001
294|86.001
295|131.001
296|602.001
297|848.001
298|251.001
299|268.001
300|275.001
301|58.001
302|765.001
303|168.001
304|662.001
305|3.001
306|880.001
307|108.001
308|368.001
309|454.001
310|386.001
311|16.001
312|934.001
313|615.001
314|196.001
315|885.001
316|217.001
317|397.001
318|907.001
319|206.001
320|357.001
321|81.001
322|877.001
323|876.001
324|320.001
325|972.001
326|69.001
327|814.001
328|362.001
329|992.001
330|751.001
331|74.001
332|533.001
333|928.001
334|190.001
335|458.001
336|193.001
337|508.001
338|266.001
339|704.001
340|912.001
341|685.001
342|181.001
343|840.001
344|494.001
345|414.001
346|704.001
347|840.001
348|574.001
349|591.001
350|742.001
351|812.001
352|825.001
353|575.001
354|405.001
355|591.001
356|794.001
357|41.001
358|785.001
359|102.001
360|112.001
361|111.001
362|475.001
363|264.001
364|786.001
365|640.001
366|590.001
367|478.001
368|991.001
369|446.001
370|582.001
371|521.001
372|166.001
373|465.001
374|600.001
375|856.001
376|711.001
377|205.001
378|366.001
379|431.001
380|153.001
381|387.001
382|588.001
383|974.001
384|798.001
385|672.001
386|874.001
387|567.001
388|842.001
389|750.001
390|888.001
391|860.001
392|237.001
393|953.001
394|226.001
395|802.001
396|568.001
397|467.001
398|548.001
399|626.001
400|75.001
401|519.001
402|911.001
403|14.001
404|255.001
405|736.001
406|375.001
407|510.001
408|71.001
409|663.001
410|402.001
411|108.001
412|508.001
413|92.001
414|798.001
415|917.001
416|621.001
417|362.001
418|996.001
419|867.001
420|50.001
421|160.001
422|94.001
423|299.001
424|758.001
425|268.001
426|305.001
427|393.001
428|831.001
429|530.001
430|393.001
431|277.001
432|363.001
433|889.001
434|843.001
435|548.001
436|105.001
437|399.001
438|141.001
439|466.001
440|551.001
441|523.001
442|375.001
443|729.001
444|216.001
445|335.001
446|257.001
447|599.001
448|157.001
449|633.001
450|31.001
451|932.001
452|513.001
453|862.001
454|760.001
455|739.001
456|528.001
457|964.001
458|615.001
459|842.001
460|102.001
461|765.001
462|616.001
463|912.001
464|835.001
465|143.001
466|175.001
467|701.001
468|503.001
469|427.001
470|7.001
471|595.001
472|342.001
473|865.001
474|214.001
475|805.001
476|111.001
477|777.001
478|178.001
479|724.001
480|630.001
481|938.001
482|612.001
483|278.001
484|823.001
485|431.001
486|728.001
487|389.001
488|499.001
489|532.001
490|830.001
491|390.001
492|450.001
493|184.001
494|97.001
495|49.001
496|317.001
497|626.001
498|43.001
499|549.001
500|147.001
501|844.001
502|241.001
503|947.001
504|313.001
505|447.001
506|826.001
507|925.001
508|979.001
509|250.001
510|849.001
511|500.001
512|398.001
513|555.001
514|75.001
515|170.001
516|403.001
517|929.001
518|751.001
519|702.001
520|517.001
521|835.001
522|642.001
523|2.001
524|154.001
525|66.001
526|330.001
527|743.001
528|737.001
529|88.001
530|939.001
531|106.001
532|229.001
533|671.001
534|871.001
535|146.001
536|955.001
537|685.001
538|855.001
539|573.001
540|640.001
541|660.001
542|771.001
543|69.001
544|517.001
545|629.001
546|335.001
547|826.001
548|5.001
549|743.001
550|304.001
551|239.001
552|926.001
553|466.001
554|726.001
555|242.001
556|714.001
557|135.001
558|771.001
559|230.001
560|529.001
561|585.001
562|467.001
563|996.001
564|420.001
565|692.001
566|88.001
567|637.001
568|903.001
569|312.001
570|898.001
571|891.001
572|612.001
573|704.001
574|684.001
575|396.001
576|628.001
577|322.001
578|355.001
579|751.001
580|204.001
581|755.001
582|787.001
583|767.001
584|363.001
585|627.001
586|820.001
587|400.001
588|12.001
589|253.001
590|782.001
591|112.001
592|711.001
593|587.001
594|202.001
595|475.001
596|547.001
597|256.001
598|152.001
599|69.001
600|993.001
601|178.001
602|173.001
603|790.001
604|891.001
605|726.001
606|868.001
607|148.001
608|544.001
609|577.001
610|672.001
611|22.001
612|522.001
613|60.001
614|123.001
615|172.001
616|153.001
617|752.001
618|534.001
619|244.001
620|461.001
621|561.001
622|84.001
623|827.001
624|450.001
625|445.001
626|17.001
627|147.001
628|957.001
629|909.001
630|56.001
631|818.001
632|785.001
633|739.001
634|868.001
635|696.001
636|884.001
637|164.001
638|690.001
639|848.001
640|126.001
641|138.001
642|244.001
643|663.001
644|648.001
645|950.001
646|94.001
647|255.001
648|165.001
649|177.001
650|47.001
651|982.001
652|887.001
653|867.001
654|155.001
655|521.001
656|247.001
657|384.001
658|397.001
659|26.001
660|794.001
661|222.001
662|815.001
663|662.001
664|696.001
665|41.001
666|249.001
667|913.001
668|918.001
669|123.001
670|82.001
671|729.001
672|572.001
673|225.001
674|780.001
675|528.001
676|175.001
677|774.001
678|263.001
679|65.001
680|971.001
681|958.001
682|829.001
683|565.001
684|550.001
685|838.001
686|546.001
687|993.001
688|707.001
689|33.001
690|19.001
691|405.001
692|600.001
693|178.001
694|904.001
695|857.001
696|75.001
697|129.001
698|595.001
699|313.001
700|300.001
701|436.001
702|259.001
703|448.001
704|175.001
705|310.001
706|866.001
707|970.001
708|824.001
709|560.001
710|435.001
711|290.001
712|134.001
713|9.001
714|906.001
715|676.001
716|150.001
717|821.001
718|431.001
719|160.001
720|749.001
721|640.001
722|366.001
723|747.001
724|80.001
725|505.001
726|506.001
727|948.001
728|286.001
729|871.001
730|296.001
731|370.001
732|439.001
733|504.001
734|254.001
735|388.001
736|402.001
737|364.001
738|568.001
739|482.001
740|89.001
741|152.001
742|306.001
743|875.001
744|714.001
745|820.001
746|485.001
747|528.001
748|767.001
749|546.001
750|976.001
751|372.001
752|466.001
753|603.001
754|633.001
755|665.001
756|895.001
757|361.001
758|229.001
759|228.001
760|290.001
761|432.001
762|775.001
763|365.001
764|486.001
765|344.001
766|866.001
767|258.001
768|190.001
769|881.001
770|536.001
771|106.001
772|384.001
773|399.001
774|647.001
775|733.001
776|142.001
777|317.001
778|805.001
779|845.001
780|338.001
781|224.001
782|532.001
783|47.001
784|687.001
785|940.001
786|79.001
787|882.001
788|699.001
789|362.001
790|541.001
791|773.001
792|79.001
793|149.001
794|714.001
795|461.001
796|534.001
797|780.001
798|745.001
799|445.001
800|406.001
801|863.001
802|180.001
803|26.001
804|987.001
805|916.001
806|421.001
807|175.001
808|819.001
809|449.001
810|439.001
811|536.001
812|323.001
813|464.001
814|93.001
815|364.001
816|794.001
817|528.001
818|668.001
819|2.001
820|686.001
821|735.001
822|781.001
823|735.001
824|368.001
825|189.001
826|838.001
827|920.001
828|675.001
829|865.001
830|392.001
831|935.001
832|655.001
833|75.001
834|602.001
835|367.001
836|188.001
837|87.001
838|324.001
839|389.001
840|896.001
841|315.001
842|702.001
843|309.001
844|748.001
845|123.001
846|463.001
847|493.001
848|575.001
849|775.001
850|734.001
851|50.001
852|231.001
853|985.001
854|929.001
855|393.001
856|47.001
857|765.001
858|697.001
859|312.001
860|854.001
861|549.001
862|255.001
863|318.001
864|288.001
865|576.001
866|655.001
867|615.001
868|472.001
869|326.001
870|448.001
871|662.001
872|983.001
873|129.001
874|333.001
875|40.001
876|726.001
877|590.001
878|233.001
879|415.001
880|275.001
881|431.001
882|121.001
883|410.001
884|768.001
885|138.001
886|952.001
887|36.001
888|154.001
889|32.001
890|704.001
891|205.001
892|686.001
893|190.001
894|878.001
895|283.001
896|529.001
897|788.001
898|155.001
899|288.001
900|205.001
901|583.001
902|865.001
903|186.001
904|845.001
905|455.001
906|500.001
907|45.001
908|754.001
909|610.001
910|740.001
911|695.001
912|123.001
913|42.001
914|100.001
915|726.001
916|510.001
917|247.001
918|20.001
919|286.001
920|96.001
921|435.001
922|807.001
923|574.001
924|395.001
925|396.001
926|887.001
927|416.001
928|892.001
929|632.001
930|845.001
931|779.001
932|406.001
933|522.001
934|996.001
935|294.001
936|300.001
937|569.001
938|20.001
939|571.001
940|801.001
941|719.001
942|874.001
943|98.001
944|216.001
945|144.001
946|427.001
947|273.001
948|990.001
949|404.001
950|304.001
951|827.001
952|830.001
953|789.001
954|558.001
955|613.001
956|428.001
957|253.001
958|590.001
959|558.001
960|14.001
961|875.001
962|204.001
963|396.001
964|880.001
965|495.001
966|656.001
967|796.001
968|593.001
969|334.001
970|260.001
971|299.001
972|881.001
973|919.001
974|454.001
975|190.001
976|440.001
977|875.001
978|262.001
979|91.001
980|870.001
981|88.001
982|766.001
983|808.001
984|484.001
985|558.001
986|636.001
987|107.001
988|633.001
989|921.001
990|706.001
991|151.001
992|536.001
993|729.001
994|759.001
995|503.001
996|466.001
997|670.001
998|664.001
999|879.001
